X,Y,OBJECTID,AREA,PERIMETER,PHTW911_,PHTW911_ID,XLO,YLO,SNO,YEAR,LNO,FE,MN,CU,ZN,CD,CR,NI,PB,CUAR,CUAR_OVER,ZNAR,ZNAR_OVER,CDAR,CDAR_OVER,CRAR,CRAR_OVER,NIAR,NIAR_OVER,PBAR,PBAR_OVER,OVER,RESTRICTED
120.512671108,24.0953681857,16108,62500,1000,7579,21790,199625,2665875,GR83GK612A1,1994,GK612A,338.58,28.35,37.2,65.76,0.6,2.81,77.08,9.41,86.6049,0,253.2052,0,0.907,0,80.6741,0,409.9603,1,32.5841,0,1,0
120.5151301618,24.095376026,16109,62500,1000,7580,21823,199875,2665875,GR83GK613A1,1994,GK613A,872.86,61.82,21.55,29.4,0.61,3.11,50.43,11.07,54.6226,0,162.8215,0,0.9216,0,85.8797,0,273.2538,1,37.2664,0,1,0
120.5175892124,24.0953838269,16110,62500,1000,7581,21856,200125,2665875,GR83GK614A1,1994,GK614A,559.7,36.33,39.32,37.48,0.61,3.84,44.64,10.62,90.9374,0,182.9068,0,0.9216,0,98.5467,0,243.5528,1,35.9971,0,1,0
120.5200482593,24.0953915884,16111,62500,1000,7582,21886,200375,2665875,GR83GK615A1,1994,GK615A,857.26,118.93,12.64,21.04,0.6,2.55,36.66,12.21,36.4141,0,142.0402,0,0.907,0,76.1626,0,202.6178,1,40.482,0,1,0
120.5348025352,24.0954373276,16117,62500,1000,7588,22021,201875,2665875,GR83GK621A1,1994,GK621A,518.2,20.87,52.65,42.85,0.7,4.74,60.07,12.77,118.1785,0,196.2555,0,1.0528,0,114.1635,0,322.7041,1,42.0616,0,1,0
120.5421796444,24.0954596652,16120,62500,1000,7591,22036,202625,2665875,GR82GK624A1,1993,GK624A,1354.38,88.97,89.8,48.45,0.46,13.01,5.69,20.39,194.0983,0,210.176,0,0.7029,0,257.6645,1,43.751,0,63.5554,0,1,0
120.5470977137,24.0954743615,16122,62500,1000,7593,22054,203125,2665875,GR82GK626A1,1993,GK626A,888.53,57.75,38.44,32.17,1.6,3.1,53.97,11.6,89.139,0,169.7072,0,2.3648,0,85.7062,0,291.4129,1,38.7614,0,1,0
120.4954665551,24.0930549593,16174,62500,1000,7645,18228,197875,2665625,GR83FK70591,1994,FK7059,1102.72,92.77,171.79,157.14,1.75,16.07,41.86,11.63,361.653,1,480.3576,0,2.5835,0,310.7616,1,229.2922,1,38.846,0,1,0
120.5175976452,24.0931265372,16183,62500,1000,7654,21853,200125,2665625,GR83GK61491,1994,GK6149,636.47,66.92,92.26,26.44,0.93,7.31,69.65,11.22,199.1255,0,155.4636,0,1.3881,0,158.7581,0,371.8466,1,37.6896,0,1,0
120.5200566508,24.0931342956,16184,62500,1000,7655,21883,200375,2665625,GR83GK61591,1994,GK6159,907.99,42.98,260.38,165.36,2.19,16.61,111.9,20.99,542.6956,1,500.7909,0,3.2249,0,320.1317,1,588.5764,1,65.2478,0,1,0
120.5225156569,24.0931420144,16185,62500,1000,7656,21916,200625,2665625,GR83GK61691,1994,GK6169,933.77,39.16,75.18,273.31,3.3,18.41,107.11,21.12,164.2208,0,769.133,1,4.843,0,351.3653,1,564.0052,1,65.6145,0,1,0
120.5249746645,24.0931496935,16186,62500,1000,7657,21946,200875,2665625,GR83GK61791,1994,GK6179,1046.18,58.64,51.59,91.02,2.66,7.37,63.31,17.9,116.0123,0,315.9965,0,3.91,0,159.7992,0,339.3243,1,56.5318,0,1,0
120.527433669,24.0931573334,16187,62500,1000,7658,21975,201125,2665625,GR83GK61891,1994,GK6189,569.91,27.54,20.92,45.24,2.05,1.87,54.66,13.08,53.3351,0,202.1966,0,3.0208,0,64.3632,0,294.9524,1,42.9361,0,1,0
120.5618595749,24.0932601846,16196,62500,1000,7667,22111,204625,2665625,GR82GK63291,1993,GK6329,1278.38,69.8,432.96,218.09,0.5,43.36,291.52,16.51,895.3801,1,631.8671,1,0.7612,0,784.2977,1,1509.9731,1,52.6111,0,1,0
120.5077701994,24.0908378366,16255,62500,1000,7729,21721,199125,2665375,GR83GK61081,1994,GK6108,997.63,29.75,86.39,124.98,1.48,8.1,65.42,15.73,187.1296,0,400.4143,0,2.1898,0,172.4662,0,350.148,1,50.4109,0,1,0
120.5102291679,24.0908457483,16256,62500,1000,7730,21751,199375,2665375,GR83GK61181,1994,GK6118,1259.33,148.24,45.28,124.83,1.06,6.05,47.88,13.85,103.1172,0,400.0414,0,1.5776,0,136.8946,0,260.173,1,45.108,0,1,0
120.5126881382,24.0908536205,16257,62500,1000,7731,21784,199625,2665375,GR83GK61281,1994,GK6128,1030.09,83.24,50.22,111.75,1.04,7.29,43.7,16.62,113.2126,0,367.5272,0,1.5484,0,158.4111,0,238.7309,1,52.9213,0,1,0
120.5151471094,24.0908614532,16258,62500,1000,7732,21817,199875,2665375,GR83GK61381,1994,GK6138,512.53,55.98,77.98,278.85,1,8.7,72.52,13.08,169.9429,0,782.9043,1,1.4901,0,182.8774,0,386.5688,1,42.9361,0,1,0
120.5225240055,24.0908847175,16260,62500,1000,7735,21913,200625,2665375,GR83GK61681,1994,GK6168,958.94,70.12,124.03,241.61,4.9,30.73,103.69,22.2,264.0507,1,690.3331,1,7.1755,1,565.142,1,546.4616,1,68.6608,0,1,0
120.5249829719,24.0908923934,16261,62500,1000,7736,21943,200875,2665375,GR83GK61781,1994,GK6178,977.81,77.36,96.74,72.81,1.76,10.05,53.92,21.69,208.2809,1,270.7301,0,2.598,0,206.3026,0,291.1564,1,67.2223,0,1,0
120.5299008946,24.0909076276,16263,62500,1000,7738,21990,201375,2665375,GR83GK61981,1994,GK6198,945.77,39.81,60.91,224.15,1.13,10.74,16.43,30.42,135.0587,0,646.9311,1,1.6796,0,218.2755,0,98.844,0,91.847,0,1,0
120.6577653186,24.0912477905,16304,62500,1000,7781,22560,214375,2665375,GR83GK67081,1994,GK6708,544.51,19.4,25.21,15.88,0.35,3.71,49.98,8.55,62.1022,0,129.2135,0,0.5425,0,96.2909,0,270.9454,1,30.1583,0,1,0
120.6749778098,24.0912849749,16311,62500,1000,7788,22684,216125,2665375,GR82GK67781,1993,GK6778,652.54,18.69,111.19,64.83,0.36,11.31,59.48,18.75,237.8109,1,250.8934,0,0.5571,0,228.1661,0,319.6776,1,58.9294,0,1,0
120.512696652,24.088596337,16334,62500,1000,7811,21781,199625,2665125,GR83GK61271,1994,GK6127,874.13,205.04,22.38,30.33,0.82,6.67,43.59,15.87,56.3188,0,165.1333,0,1.2277,0,147.6528,0,238.1666,1,50.8058,0,1,0
120.5151555814,24.0886041658,16335,62500,1000,7812,21814,199875,2665125,GR83GK61371,1994,GK6137,941.7,58.76,29.27,29.25,0.79,2.11,51.77,13.41,70.3992,0,162.4486,0,1.184,0,68.5277,0,280.1276,1,43.8669,0,1,0
120.5225323537,24.0886274199,16338,62500,1000,7815,21910,200625,2665125,GR83GK61671,1994,GK6167,553.87,35.17,44.9,27.86,1.31,3.49,62.57,13.41,102.3406,0,158.9934,0,1.942,0,92.4735,0,335.5283,1,43.8669,0,1,0
120.5889227365,24.0888209067,16354,62500,1000,7831,22288,207375,2665125,GR82GK64271,1993,GK6427,1471.84,50.73,114.6,2571.41,0.82,23.26,23.06,14.85,244.7796,1,6481.75,1,1.2277,0,435.5225,1,132.8539,0,47.9287,0,1,0
120.6626890913,24.0890013578,16379,62500,1000,7857,22589,214875,2665125,GR83GK67271,1994,GK6727,341.71,13.17,10.21,10.52,0.24,1.09,46.61,6.55,31.4482,0,115.8896,0,0.3822,0,50.8287,0,253.6583,1,24.5169,0,1,0
120.6749835193,24.0890276932,16384,62500,1000,7862,22681,216125,2665125,GR82GK67771,1993,GK6777,441.38,24.85,16.39,4.92,0.13,7.44,37.87,5.41,44.0776,0,101.9691,0,0.2218,0,161.0139,0,208.8247,1,21.3013,0,1,0
120.4954929833,24.086283175,16403,62500,1000,7883,18219,197875,2664875,GR82FK70561,1993,FK7056,936.84,57.83,148.23,192.36,1.83,10.83,67.63,13.37,313.5058,1,567.9075,0,2.7001,0,219.8372,0,361.4846,1,43.7541,0,1,0
120.520081824,24.0863624028,16413,62500,1000,7893,21877,200375,2664875,GR83GK61561,1994,GK6156,645.43,52.68,91.61,42.89,1.13,5.12,49.56,13.23,197.7972,0,196.355,0,1.6796,0,120.7572,0,268.7909,1,43.3592,0,1,0
120.5299173442,24.0863930047,16417,62500,1000,7897,21984,201375,2664875,GR82GK61961,1993,GK6196,1083.44,38.53,41.8,30.27,0.68,4.62,74.64,12.98,96.0055,0,164.9842,0,1.0236,0,112.0812,0,397.4438,1,42.654,0,1,0
120.5815534272,24.0865434843,16426,62500,1000,7906,22222,206625,2664875,GR82GK63A61,1993,GK63A6,1334.34,128.49,50.08,17.19,0.29,2.12,45.76,9.12,112.9265,0,132.4699,0,0.4551,0,68.7012,0,249.2981,1,31.7661,0,1,0
120.6577773339,24.0867332297,16451,62500,1000,7931,22554,214375,2664875,GR83GK67061,1994,GK6706,571.56,13.86,24.63,15.18,0.28,4.48,40.13,6.57,60.9169,0,127.4734,0,0.4405,0,109.652,0,220.4179,1,24.5733,0,1,0
120.6774480673,24.0867755412,16459,62500,1000,7939,22702,216375,2664875,GR82GK67861,1993,GK6786,1618.44,120.37,80.51,51.5,0.67,20.95,55.62,14.14,175.1132,0,217.7577,0,1.009,0,395.4394,1,299.8769,1,45.926,0,1,0
120.6848246112,24.0867906999,16461,62500,1000,7941,22767,217125,2664875,GR83GK68161,1994,GK6816,1779.87,18.68,33.67,169.89,0.87,19.01,51.9,22.21,79.391,0,512.0516,0,1.3006,0,361.7765,1,280.7944,1,68.689,0,1,0
120.5127136982,24.084081732,16472,62500,1000,7954,21775,199625,2664625,GR82GK61251,1993,GK6125,1472.06,62.68,122.89,190.67,2.05,21.06,76.64,12.61,261.721,1,563.7065,0,3.0208,0,397.3481,1,407.7032,1,41.6103,0,1,0
120.566807928,24.0842448873,16482,62500,1000,7964,22129,205125,2664625,GR82GK63451,1993,GK6345,1920.48,87.14,567.06,2708.81,0.86,363.07,389.47,13.1,1169.4268,1,6823.2989,1,1.286,0,6331.9056,1,2012.4273,1,42.9925,0,1,0
120.6553245429,24.0844704624,16508,62500,1000,7990,22539,214125,2664625,GR83GK66951,1994,GK6695,426.49,15.08,37.54,17.31,0.38,4.29,54.54,7.61,87.2997,0,132.7682,0,0.5863,0,106.3551,0,294.3368,1,27.5068,0,1,0
120.6700773162,24.0845027165,16513,62500,1000,7996,22638,215625,2664625,GR83GK67551,1994,GK6755,699.89,74.25,21.26,20.46,0.49,5.24,39.83,8.24,54.0299,0,140.5985,0,0.7466,0,122.8395,0,218.879,1,29.2839,0,1,0
120.6848301345,24.0845334052,16516,62500,1000,7999,22764,217125,2664625,GR83GK68151,1994,GK6815,1019.14,11.1,191.44,25.63,0.6,7.52,16.2,22.83,401.8098,1,153.4501,0,0.907,0,162.402,0,97.6641,0,70.4379,0,1,0
120.4979694344,24.0817766835,16528,62500,1000,8011,18243,198125,2664375,GR83FK70641,1994,FK7064,1156.52,84.68,142.08,86.57,0.96,7.09,36.52,16.86,300.9377,1,304.9347,0,1.4318,0,154.9407,0,201.8996,1,53.5983,0,1,0
120.5176398243,24.0818400261,16535,62500,1000,8018,21838,200125,2664375,GR82GK61441,1993,GK6144,2158.21,75.23,43.58,290.4,1.01,4.75,15.94,18.42,99.6431,0,811.6153,1,1.5047,0,114.337,0,96.3304,0,57.9986,0,1,0
120.5668155252,24.0819875382,16541,62500,1000,8024,22126,205125,2664375,GR82GK63441,1993,GK6344,1988,83.95,223.47,631.79,5.79,88.87,100.26,15.69,467.2663,1,1660.2426,1,8.473,1,1573.9872,1,528.8667,1,50.2981,0,1,0
120.5840268752,24.0820355151,16542,62500,1000,8025,22237,206875,2664375,GR82GK64041,1993,GK6404,958.65,72.09,77.16,29.55,0.38,4.86,87.18,14.79,168.2672,0,163.1944,0,0.5863,0,116.2457,0,461.7702,1,47.7595,0,1,0
120.633201833,24.0821617563,16557,62500,1000,8041,81441,211875,2664375,GR89GK66041,2000,GK6604,1219.17,20,45.2,39.76,0.43,5.02,56.92,16.31,102.9537,0,188.5744,0,0.6592,0,119.022,0,306.5455,1,52.0469,0,1,0
120.6356605841,24.0821676451,16558,62500,1000,8042,81474,212125,2664375,GR89GK66141,2000,GK6614,1438.54,26.03,29.81,33.21,0.36,4.84,45.2,14.3,71.5027,0,172.2924,0,0.5571,0,115.8987,0,246.4254,1,46.3773,0,1,0
120.6381193347,24.0821734889,16559,62500,1000,8043,81507,212375,2664375,GR89GK66241,2000,GK6624,1186.51,21.67,33.25,34.33,0.43,4.35,49.92,14.85,78.5327,0,175.0765,0,0.6592,0,107.3962,0,270.6376,1,47.9287,0,1,0
120.6651655906,24.0822348626,16565,62500,1000,8049,22601,215125,2664375,GR83GK67341,1994,GK6734,838.46,30.6,56,27.11,0.5,9.89,54.94,9.32,125.0246,0,157.129,0,0.7612,0,203.5263,0,296.3887,1,32.3302,0,1,0
120.6676243438,24.082240166,16566,62500,1000,8050,22621,215375,2664375,GR83GK67441,1994,GK6744,833.2,19.34,74.37,46.61,0.54,16.9,52.6,10.85,162.5655,0,205.6021,0,0.8195,0,325.1638,1,284.3852,1,36.6459,0,1,0
120.5004369712,24.0795274389,16578,62500,1000,8064,18267,198375,2664125,GR83FK70731,1994,FK7073,758.71,67.03,24.2,320.16,0.69,3.9,14.61,11.65,60.0381,0,885.5927,1,1.0382,0,99.5878,0,89.5079,0,38.9025,0,1,0
120.5127307481,24.0795671125,16582,62500,1000,8069,21769,199625,2664125,GR82GK61231,1993,GK6123,1274.14,34.87,125.46,62.72,1.08,12.47,49.03,17.49,266.9731,1,245.6484,0,1.6067,0,248.2944,0,266.0722,1,55.3753,0,1,0
120.5324007825,24.0796285745,16589,62500,1000,8076,21998,201625,2664125,GR82GK62031,1993,GK6203,909.45,34.4,94.11,48.95,1.18,14.75,34.44,17.77,202.9062,1,211.4189,0,1.7525,0,287.857,1,191.2299,0,56.1651,0,1,0
120.5029044292,24.0772781384,16627,62500,1000,8114,18293,198625,2663875,GR82FK70821,1993,FK7082,840.45,76.86,68.26,62.6,0.62,18.33,29.46,11.26,150.0791,0,245.3501,0,0.9361,0,349.9772,1,165.684,0,37.8024,0,1,0
120.5151979937,24.0773176089,16632,62500,1000,8119,21799,199875,2663875,GR82GK61321,1993,GK6132,1187.78,47.83,74.37,55.38,1.15,10.95,66.97,18.13,162.5655,0,227.4026,0,1.7088,0,221.9194,0,358.099,1,57.1806,0,1,0
120.5176567072,24.0773253871,16633,62500,1000,8120,21832,200125,2663875,GR82GK61421,1993,GK6142,1493.05,65.26,113.77,69.55,1.84,16.49,44.63,31.58,243.0834,1,262.6264,0,2.7147,0,318.0495,1,243.5015,1,95.119,0,1,0
120.5225741299,24.0773408278,16635,62500,1000,8122,21895,200625,2663875,GR82GK61621,1993,GK6162,1701.93,117.61,43.51,36.76,0.94,12.37,36.66,31.03,99.5,0,181.117,0,1.4026,0,246.5592,0,202.6178,1,93.5676,0,1,0
120.5274915538,24.0773561111,16637,62500,1000,8124,21955,201125,2663875,GR82GK61821,1993,GK6182,723.43,89.54,148.24,118.2,1.2,18.74,26.58,223.84,313.5263,1,383.5606,0,1.7817,0,357.0915,1,150.9104,0,637.4268,1,1,0
120.6995987767,24.0777906915,16665,62500,1000,8152,81665,218625,2663875,GR89GK68721,2000,GK6872,982.94,132.74,34.52,193.97,0.28,28.57,47.8,14.25,81.1281,0,571.9096,0,0.4405,0,527.6616,1,259.7627,1,46.2363,0,1,0
120.5225824931,24.0750834909,16684,62500,1000,8171,21892,200625,2663625,GR82GK61611,1993,GK6161,1088.78,35.61,27.06,18.72,0.61,2.55,37.24,14.34,65.8828,0,136.2732,0,0.9216,0,76.1626,0,205.593,1,46.4901,0,1,0
120.5102977226,24.0727872798,16719,62500,1000,8211,21730,199375,2663375,GR82GK61101,1993,GK6110,1294.5,34.59,45.33,33.23,0.87,5.49,38.29,11.54,103.2194,0,172.3421,0,1.3006,0,127.1775,0,210.9792,1,38.5922,0,1,0
120.4955637036,24.0682246967,16799,62500,1000,8292,18577,197875,2662875,GR83FK80591,1994,FK8059,910.4,102.77,20.61,237.15,0.58,10.81,6.36,10.58,52.7016,0,679.2465,1,0.8778,0,219.4901,0,47.1879,0,35.8843,0,1,0
120.5078563454,24.0682647235,16804,62500,1000,8297,22944,199125,2662875,GR82GK71091,1993,GK7109,1446.29,89.92,336.35,977.4,5.36,42.24,182.44,18.75,697.9479,1,2519.3599,1,7.8461,1,764.8635,1,950.4255,1,58.9294,0,1,0
120.5250661256,24.0683191226,16811,62500,1000,8304,23140,200875,2662875,GR82GK71791,1993,GK7179,2111.16,96.18,662.69,1651.59,10.98,167.72,911.32,50.74,1364.8563,1,4195.2614,1,16.0389,1,2942.1924,1,4689.3612,1,149.1636,0,1,0
120.5127819696,24.0660231122,16855,62500,1000,8348,22998,199625,2662625,GR82GK71281,1993,GK7128,669.06,118.58,43.55,84.18,0.79,9.98,53.8,10.95,99.5818,0,298.9936,0,1.184,0,205.088,0,290.5409,1,36.928,0,1,0
120.5152404668,24.0660309203,16856,62500,1000,8349,23025,199875,2662625,GR82GK71381,1993,GK7138,815.59,141.97,34.72,46.88,0.68,5.05,47.97,12.11,81.5368,0,206.2733,0,1.0236,0,119.5426,0,260.6347,1,40.2,0,1,0
120.5176989633,24.0660386899,16857,62500,1000,8350,23048,200125,2662625,GR82GK71481,1993,GK7148,973.56,47.8,75.56,50.5,0.67,4.32,48.59,12.58,164.9974,0,215.2719,0,1.009,0,106.8756,0,263.8151,1,41.5257,0,1,0
120.5152489683,24.0637735691,16903,62500,1000,8397,23022,199875,2662375,GR82GK71371,1993,GK7137,551.01,125.64,54.17,79.25,0.64,4.39,42.81,11.45,121.2848,0,286.7387,0,0.9653,0,108.0903,0,234.1655,1,38.3383,0,1,0
120.5250827849,24.0638044086,16906,62500,1000,8401,23137,200875,2662375,GR82GK71771,1993,GK7177,871.63,114.49,34.54,273.24,0.63,6.88,16.35,28.04,81.1689,0,768.959,1,0.9507,0,151.2968,0,98.4336,0,85.1337,0,1,0
120.5299996927,24.063819595,16908,62500,1000,8403,23191,201375,2662375,GR82GK71971,1993,GK7197,1304.44,134.88,136.22,822.39,3.93,40.61,190.45,20.3,288.9622,1,2134.0361,1,5.7615,1,736.5797,1,991.5144,1,63.3015,0,1,0
120.5275495249,24.0615546617,16955,62500,1000,8452,23164,201125,2662125,GR82GK71861,1993,GK7186,1275.31,142.02,40.98,80.72,1.12,3.49,55.82,17.41,94.3297,0,290.3928,0,1.665,0,92.4735,0,300.9029,1,55.1497,0,1,0
120.5398415711,24.0615921377,16957,62500,1000,8454,23245,202375,2662125,GR82GK72361,1993,GK7236,936.15,106.95,110.27,113.72,0.47,12.79,40.61,15.13,235.9308,1,372.4242,0,0.7175,0,253.8471,1,222.8801,1,48.7185,0,1,0
120.5078908774,24.0592353305,16994,62500,1000,8492,22932,199125,2661875,GR82GK71051,1993,GK7105,992.36,165.95,23.48,219.31,0.57,9.52,10.43,10.9,58.5667,0,634.8998,1,0.8632,0,197.106,0,68.0658,0,36.7869,0,1,0
120.5128076083,24.0592510556,16996,62500,1000,8494,22989,199625,2661875,GR82GK71251,1993,GK7125,853.81,35.51,44.27,55.61,0.7,1.82,41.04,13.68,101.0532,0,227.9743,0,1.0528,0,63.4956,0,225.0859,1,44.6285,0,1,0
120.5275578159,24.0592972956,17001,62500,1000,8499,23161,201125,2661875,GR82GK71851,1993,GK7185,1095.11,165.43,126.97,81.96,0.93,5.88,14.39,13.57,270.0589,1,293.4752,0,1.3881,0,133.9448,0,88.3794,0,44.3182,0,1,0
120.5177328121,24.0570092573,17045,62500,1000,8544,23045,200125,2661625,GR82GK71441,1993,GK7144,1318.26,117.35,638.92,960.46,5.23,93.17,33.76,184.74,1316.2799,1,2477.2505,1,7.6566,1,1648.6008,1,187.7417,0,527.1374,1,1,0
120.5251077876,24.0570323147,17047,62500,1000,8547,23128,200875,2661625,GR82GK71741,1993,GK7174,1127.8,73.73,93.39,47.33,1.59,10.91,19.2,12,201.4348,1,207.3919,0,2.3502,0,221.2253,0,113.0532,0,39.8897,0,1,0
120.5275661132,24.0570399227,17048,62500,1000,8548,23158,201125,2661625,GR82GK71841,1993,GK7184,930.84,117.57,96.11,39.59,5.44,1.87,53.84,14.59,206.9934,1,188.1518,0,7.9627,1,64.3632,0,290.746,1,47.1953,0,1,0
120.5398577299,24.0570773843,17051,62500,1000,8551,23242,202375,2661625,GR82GK72341,1993,GK7234,1049.18,113.91,154.3,247.12,1.21,12.88,88.48,8.99,325.9105,1,704.0299,1,1.7962,0,255.4088,1,468.4389,1,31.3994,0,1,0
120.5423160496,24.0570847617,17052,62500,1000,8552,23257,202625,2661625,GR82GK72441,1993,GK7244,1613.85,18.58,152.35,193.96,0.95,9.02,81.07,7.56,321.9255,1,571.8848,0,1.4172,0,188.43,0,430.4278,1,27.3658,0,1,0
120.6258978842,24.0573130775,17056,62500,1000,8556,81714,211125,2661625,GR89GK75741,2000,GK7574,804.05,121.15,190.45,143.95,0.25,3.75,4.84,12.65,399.7866,1,447.5699,0,0.3967,0,96.985,0,39.3907,0,41.7232,0,1,0
120.5103664382,24.0547284882,17094,62500,1000,8596,22959,199375,2661375,GR82GK71131,1993,GK7113,1260.79,153.18,21.1,16.93,0.74,4.31,38.86,12.89,53.703,0,131.8236,0,1.1111,0,106.7021,0,213.9031,1,42.4001,0,1,0
120.5103750349,24.0524711249,17147,62500,1000,8650,22956,199375,2661125,GR83GK71121,1994,GK7112,492.14,156.43,355.16,321.15,0.54,3.04,11.76,22.17,736.388,1,888.0537,1,0.8195,0,84.6651,0,74.8883,0,68.5762,0,1,0
120.5423321245,24.0525699963,17158,62500,1000,8661,23251,202625,2661125,GR83GK72421,1994,GK7242,1346.17,153.64,142.45,35.11,1.08,25.54,64.51,13.08,301.6938,1,177.0154,0,1.6067,0,475.0851,1,345.4799,1,42.9361,0,1,0
120.4931764413,24.0501577743,17195,62500,1000,8698,18531,197625,2660875,GR83FK80411,1994,FK8041,124.39,163.22,112.42,137.85,0.59,0.59,2.76,38.05,240.3245,1,432.4065,0,0.8924,0,42.1527,0,28.721,0,113.3689,0,1,0
120.490727247,24.0478922488,17250,62500,1000,8753,18491,197375,2660625,GR83FK80301,1994,FK8030,673.7,108.92,286.55,443.15,0.79,6.33,25.88,30.66,596.1766,1,1191.3213,1,1.184,0,141.7532,0,147.3196,0,92.524,0,1,0
120.5300574587,24.0480179732,17265,62500,1000,8769,23170,201375,2660625,GR83GK71901,1994,GK7190,1427.18,104.21,435,218.09,1.68,20.77,30.38,76.43,899.549,1,631.8671,1,2.4814,0,392.316,1,170.4033,0,221.6274,0,1,0
120.5079427723,24.0456911271,17308,62500,1000,8815,23395,199125,2660375,GR83GK810A1,1994,GK810A,394.31,162.26,78.29,117.11,0.47,21.24,47.17,13.92,170.5764,0,380.851,0,0.7175,0,400.4715,1,256.5309,1,45.3054,0,1,0
120.539922409,24.0390182449,17501,62500,1000,9014,23776,202375,2659625,GR83GK82371,1994,GK8237,900.35,130.86,167.63,93.06,2.16,11.05,30.29,13.13,353.1517,1,321.0675,0,3.1811,0,223.6546,0,169.9416,0,43.0771,0,1,0
120.507977417,24.0366615958,17555,62500,1000,9068,23386,199125,2659375,GR83GK81061,1994,GK8106,498.51,144.98,209.2,107.58,0.81,3.27,3.28,20.96,438.1041,1,357.1614,0,1.2131,0,88.656,0,31.3884,0,65.1632,0,1,0
120.5030790633,24.0321309633,17677,62500,1000,9195,18920,198625,2658875,GR83FK90841,1994,FK9084,1245.3,194.04,172.46,42.15,1.44,0.47,6.01,61.79,363.0223,1,194.5155,0,2.1315,0,40.0704,0,45.3925,0,180.3324,0,1,0
120.4907988713,24.0298332394,17737,62500,1000,9258,18767,197375,2658625,GR83FK90331,1994,FK9033,579.56,67.74,430.5,92.8,0.86,3.85,21.62,63.12,890.3528,1,320.4212,0,1.286,0,98.7202,0,125.4671,0,184.0839,0,1,0
120.4908256855,24.0230610798,17899,62500,1000,9424,18761,197375,2657875,GR83FK90301,1994,FK9030,577.08,223.78,17.27,275.86,0.65,0.61,4.6,20.8,45.876,0,775.4718,1,0.9799,0,42.4997,0,38.1596,0,64.7119,0,1,0
120.5276906464,24.0231790245,17913,62500,1000,9439,23621,201125,2657875,GR83GK81801,1994,GK8180,854.98,146.37,361.77,120.97,0.6,1.66,6.83,32.79,749.8962,1,390.4462,0,0.907,0,60.7193,0,49.5989,0,98.5321,0,1,0
120.4957498429,24.0208199377,17948,62500,1000,9474,16908,197875,2657625,GR83FK005A1,1994,FK005A,301.13,158.42,29.8,539.04,0.55,11.84,4.95,10.94,71.4823,0,1429.6846,1,0.8341,0,237.3627,0,39.955,0,36.8998,0,1,0
120.549825518,24.0187306785,18019,62500,1000,9546,24301,203375,2657375,GR83GK92791,1994,GK9279,1119.14,193.93,36.57,27.72,0.72,13.47,16,14.33,85.3175,0,158.6454,0,1.0819,0,265.6464,1,96.6382,0,46.4619,0,1,0
120.5473758625,24.0164660292,18071,62500,1000,9599,24283,203125,2657125,GR83GK92681,1994,GK9268,530.71,255.8,159.05,259.42,0.51,4.86,49.19,19,335.6176,1,734.6052,1,0.7758,0,116.2457,0,266.8929,1,59.6346,0,1,0
120.5449262904,24.0142013441,18121,62500,1000,9649,24264,202875,2656875,GR83GK92571,1994,GK9257,908.51,121.34,183.08,192.43,0.54,2.3,10.95,19,384.7253,1,568.0815,0,0.8195,0,71.8246,0,70.7332,0,59.6346,0,1,0
120.512987375,24.0118459188,18150,62500,1000,9680,23992,199625,2656625,GR83GK91261,1994,GK9126,722.73,260.71,193.32,283.93,0.92,5.6,4.35,38.38,405.6518,1,795.5322,1,1.3735,0,129.0862,0,36.8772,0,114.2998,0,1,0
120.5154533192,24.0095962926,18183,62500,1000,9713,24019,199875,2656375,GR83GK91351,1994,GK9135,787.33,45.04,451.7,128.6,0.71,0.36,2.37,49.58,933.6771,1,409.4129,0,1.0673,0,38.1617,0,26.7204,0,145.8916,0,1,0
120.530467243,23.9351484545,18859,62500,1000,10420,59632,201375,2648125,GR85GJ21951,1996,GJ2195,163.78,96.73,9.52,287.78,0.51,0.43,3.09,10.67,30.0381,0,805.1025,1,0.7758,0,39.3764,0,30.4138,0,36.1382,0,1,0
120.5599460985,23.9329784942,18913,62500,1000,10477,59957,204375,2647875,GR85GJ23141,1996,GJ2314,40.6,195.84,20.49,269.28,0.81,1.6,4.67,7.21,52.4564,0,759.1152,1,1.2131,0,59.6782,0,38.5187,0,26.3785,0,1,0
120.4913569562,23.8876190759,19661,62500,1000,11262,47998,197375,2642875,GR85FJ50361,1996,FJ5036,1200.27,155.01,8.03,30.92,1.15,99.01,3.26,9.92,26.9931,0,166.5999,0,1.7088,0,1749.9365,1,31.2858,0,34.0226,0,1,0
120.5455866002,23.8245810346,20998,62500,1000,12665,60807,202875,2635875,GR85GJ62511,1996,GJ6251,766.88,129.75,4.65,512.47,0.75,1.54,4.68,15.74,20.0857,0,1363.6369,1,1.1257,0,58.6371,0,38.57,0,50.4391,0,1,0
120.5627792307,23.8201159439,21201,62500,1000,12876,61421,204625,2635375,GR85GJ732A1,1996,GJ732A,441.52,88.43,5.09,708.49,0.54,0.7,4.96,11.97,20.9849,0,1850.9034,1,0.8195,0,44.0614,0,40.0063,0,39.8051,0,1,0
120.454871005,23.8062270297,21771,62500,1000,13470,50938,193625,2633875,GR87FJ78931,1998,FJ7893,1034.66,213.93,126.2,156.92,0.39,0.38,4.47,15.04,268.4853,1,479.8107,0,0.6008,0,38.5088,0,37.4928,0,48.4646,0,1,0
